Date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,RON,SEK,SIT,SKK,CHF,ISK,NOK,HRK,RUB,TRL,TRY,AUD,BRL,CAD,CNY,HKD,IDR,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR
2009-08-31,1.4272,133.1,1.9558,N/A,25.376,7.4431,15.6466,0.88135,271.85,3.4528,0.7031,N/A,4.104,N/A,4.2238,10.2191,N/A,N/A,1.5168,N/A,8.607,7.364,45.4645,N/A,2.148,1.7087,2.7089,1.5793,9.7486,11.062,14390.15,69.79,1783.28,19.0246,5.0259,2.0973,69.667,2.0602,48.532,11.1136
2009-08-28,1.4364,134.75,1.9558,N/A,25.42,7.4432,15.6466,0.8784,270.74,3.4528,0.7035,N/A,4.087,N/A,4.217,10.148,N/A,N/A,1.517,N/A,8.629,7.358,45.3466,N/A,2.1532,1.6995,2.6731,1.5522,9.8108,11.1335,14435.32,69.895,1786.57,19.0179,5.0583,2.0908,70.092,2.0672,48.861,11.1376
2009-08-27,1.4268,133.61,1.9558,N/A,25.406,7.4436,15.6466,0.8804,268.5,3.4528,0.7035,N/A,4.1125,N/A,4.223,10.1615,N/A,N/A,1.5234,N/A,8.644,7.323,45.1935,N/A,2.1431,1.7101,2.6493,1.5598,9.7479,11.059,14506.97,69.792,1780.15,18.753,5.0416,2.0902,69.734,2.0598,48.547,11.202
2009-08-26,1.427,134.32,1.9558,N/A,25.4,7.4425,15.6466,0.878,267.7,3.4528,0.702,N/A,4.0933,N/A,4.221,10.1445,N/A,N/A,1.5189,N/A,8.624,7.32,44.9315,N/A,2.1472,1.7163,2.6619,1.557,9.748,11.0601,14406.62,69.773,1779.74,18.5867,5.0287,2.0879,69.543,2.0597,48.525,11.2092
2009-08-25,1.4324,135.05,1.9558,N/A,25.356,7.4429,15.6466,0.87405,266.96,3.4528,0.6998,N/A,4.0806,N/A,4.221,10.0895,N/A,N/A,1.5171,N/A,8.6095,7.3203,44.9399,N/A,2.1351,1.7054,2.6293,1.5411,9.7859,11.1015,14359.3,69.837,1786.44,18.4851,5.0413,2.0832,69.3,2.0655,48.723,11.1739
2009-08-24,1.4323,135.57,1.9558,N/A,25.44,7.4431,15.6466,0.8682,268.15,3.4528,0.7005,N/A,4.1123,N/A,4.222,10.1046,N/A,N/A,1.5184,N/A,8.5845,7.3228,45.041,N/A,2.1261,1.7032,2.6168,1.5444,9.7845,11.1013,14331.16,69.631,1778.25,18.3342,5.0267,2.0865,69.28,2.0633,48.713,11.1195
2009-08-21,1.433,134.19,1.9558,N/A,25.482,7.4435,15.6466,0.8657,268.59,3.4528,0.6998,N/A,4.1068,N/A,4.224,10.1432,N/A,N/A,1.516,N/A,8.555,7.3083,45.39,N/A,2.1324,1.7197,2.6289,1.5541,9.7891,11.1074,14352.49,69.687,1788.62,18.3954,5.0456,2.1015,69.378,2.062,48.765,11.2261
2009-08-20,1.4243,134.11,1.9558,N/A,25.585,7.4436,15.6466,0.8638,271.5,3.4528,0.6993,N/A,4.152,N/A,4.2335,10.1977,N/A,N/A,1.5169,N/A,8.5955,7.332,45.22,N/A,2.125,1.7124,2.6194,1.56,9.7305,11.0398,14326.89,69.371,1777.5,18.2733,5.0228,2.1055,68.964,2.0617,48.462,11.3161
2009-08-19,1.4112,132.55,1.9558,N/A,25.711,7.4433,15.6466,0.8608,274.41,3.4528,0.7003,N/A,4.1935,N/A,4.2288,10.2585,N/A,N/A,1.5152,N/A,8.67,7.3185,45.056,N/A,2.1285,1.7239,2.6237,1.5657,9.6443,10.9397,14296.39,68.86,1775.37,18.3202,5.0048,2.1108,68.442,2.0494,48.058,11.424
2009-08-18,1.4101,134.12,1.9558,N/A,25.568,7.4433,15.6466,0.8566,272.66,3.4528,0.7002,N/A,4.1645,N/A,4.2188,10.2375,N/A,N/A,1.5207,N/A,8.6735,7.3093,45.105,N/A,2.1117,1.7116,2.6281,1.5606,9.6365,10.9302,14133,68.806,1762.49,18.2467,4.9882,2.0985,68.047,2.045,48.021,11.345
2009-08-17,1.4072,132.94,1.9558,N/A,25.785,7.4435,15.6466,0.8629,274.07,3.4528,0.7,N/A,4.198,N/A,4.2245,10.288,N/A,N/A,1.5212,N/A,8.7265,7.3027,45.48,N/A,2.1222,1.7208,2.6396,1.5621,9.6203,10.9068,14119.06,68.812,1771.04,18.3075,4.985,2.1155,68.076,2.0434,47.95,11.5338
2009-08-14,1.4294,135.61,1.9558,N/A,25.733,7.4444,15.6466,0.8616,269.2,3.4528,0.7,N/A,4.124,N/A,4.213,10.1835,N/A,N/A,1.5267,N/A,8.6165,7.312,45.12,N/A,2.116,1.6939,2.602,1.5509,9.7688,11.0784,14246.96,68.961,1769.06,18.3544,5.0279,2.0785,68.695,2.0628,48.635,11.5152
2009-08-13,1.4293,137.52,1.9558,N/A,25.738,7.4447,15.6466,0.85865,268.21,3.4528,0.7008,N/A,4.1085,N/A,4.215,10.196,N/A,N/A,1.5328,N/A,8.608,7.3245,45.412,N/A,2.1056,1.6931,2.6029,1.5451,9.7674,11.0786,14225.1,68.692,1759.41,18.3544,5.0147,2.1021,68.495,2.0599,48.664,11.369
2009-08-12,1.417,135.77,1.9558,N/A,25.768,7.4445,15.6466,0.85965,273.6,3.4528,0.701,N/A,4.1813,N/A,4.2218,10.2656,N/A,N/A,1.5276,N/A,8.7325,7.3259,46.09,N/A,2.1267,1.7201,2.6176,1.5633,9.6853,10.9828,14162.71,68.533,1767.31,18.52,5.0027,2.1294,68.102,2.0509,48.277,11.5202
2009-08-11,1.4166,136.72,1.9558,N/A,25.77,7.4449,15.6466,0.8584,273.1,3.4528,0.7011,N/A,4.174,N/A,4.2163,10.3486,N/A,N/A,1.5301,N/A,8.8265,7.3224,45.769,N/A,2.1225,1.6965,2.6277,1.5537,9.6825,10.9793,14054.16,67.94,1759.28,18.3946,4.973,2.1126,67.596,2.0489,48.228,11.5304
2009-08-10,1.4202,138.01,1.9558,N/A,25.678,7.445,15.6466,0.85355,269.31,3.4528,0.7006,N/A,4.1154,N/A,4.2095,10.2129,N/A,N/A,1.5345,N/A,8.694,7.3269,45.0035,N/A,2.0929,1.6895,2.5813,1.5361,9.7062,11.007,14103.4,67.9,1742.67,18.3135,4.9771,2.0985,67.729,2.0468,48.322,11.4031
2009-08-07,1.4357,136.89,1.9558,N/A,25.91,7.4448,15.6466,0.8567,272.8,3.4528,0.7023,N/A,4.167,N/A,4.2168,10.3008,N/A,N/A,1.5288,N/A,8.7515,7.335,45.445,N/A,2.13,1.7161,2.6336,1.554,9.8084,11.1272,14308.44,68.576,1761.67,18.7072,5.0257,2.1315,68.557,2.0628,48.778,11.6875
2009-08-06,1.437,137.31,1.9558,N/A,25.944,7.445,15.6466,0.8524,269.89,3.4528,0.7025,N/A,4.145,N/A,4.2121,10.2707,N/A,N/A,1.529,N/A,8.6635,7.3359,44.951,N/A,2.122,1.7067,2.6129,1.5416,9.8164,11.1369,14275.85,68.401,1759.06,18.711,5.0158,2.1435,68.626,2.0632,48.833,11.585
2009-08-05,1.441,137.38,1.9558,N/A,25.945,7.445,15.6466,0.84695,267,3.4528,0.7028,N/A,4.1005,N/A,4.2045,10.2683,N/A,N/A,1.5316,N/A,8.6685,7.3383,44.8946,N/A,2.1019,1.708,2.6141,1.5507,9.8433,11.1678,14279.88,68.332,1762.11,18.9082,5.0399,2.1347,68.976,2.0653,48.98,11.3966
2009-08-04,1.4384,136.22,1.9558,N/A,25.863,7.4452,15.6466,0.84845,267.05,3.4528,0.7025,N/A,4.1233,N/A,4.2145,10.3043,N/A,N/A,1.5286,N/A,8.704,7.347,44.842,N/A,2.1091,1.7116,2.6393,1.5369,9.8246,11.1477,14208.64,68.439,1753.18,18.9279,5.0265,2.1609,68.824,2.0622,48.884,11.2817
2009-08-03,1.4303,135.86,1.9558,N/A,25.695,7.4449,15.6466,0.8492,265.7,3.4528,0.7023,N/A,4.1088,N/A,4.203,10.2983,N/A,N/A,1.5246,N/A,8.68,7.356,44.4465,N/A,2.0956,1.702,2.6482,1.5274,9.7701,11.0849,14163.96,68.068,1745.63,18.7627,5.0168,2.1445,68.742,2.0513,48.652,11.0823
2009-07-31,1.4138,135.33,1.9558,N/A,25.573,7.4461,15.6466,0.8556,266.53,3.4528,0.7023,N/A,4.159,N/A,4.2185,10.3358,N/A,N/A,1.5317,N/A,8.715,7.3523,44.54,N/A,2.087,1.706,2.6482,1.5234,9.6592,10.957,14068.37,67.95,1728.71,18.6678,4.9801,2.1578,67.941,2.0377,48.112,11.0368
2009-07-30,1.4053,133.89,1.9558,N/A,25.581,7.4453,15.6466,0.8524,268.31,3.4528,0.7014,N/A,4.1775,N/A,4.207,10.4515,N/A,N/A,1.5314,N/A,8.749,7.3615,44.506,N/A,2.0861,1.7042,2.6495,1.524,9.6014,10.8911,13989.56,67.89,1735.5,18.6483,4.9628,2.1555,67.602,2.0296,47.857,11.0079
2009-07-29,1.4104,133.86,1.9558,N/A,25.54,7.4451,15.6466,0.8611,269.75,3.4528,0.702,N/A,4.1928,N/A,4.2183,10.5849,N/A,N/A,1.5268,N/A,8.789,7.342,44.217,N/A,2.0975,1.722,2.6679,1.5335,9.635,10.9307,14043.96,68.3,1752.15,18.716,4.9836,2.1457,67.859,2.0353,47.989,11.1778
2009-07-28,1.4229,134.53,1.9558,N/A,25.501,7.4453,15.6466,0.8622,267.55,3.4528,0.7012,N/A,4.1765,N/A,4.205,10.585,N/A,N/A,1.5224,N/A,8.766,7.333,43.8914,N/A,2.0992,1.7138,2.6697,1.5378,9.7197,11.0287,14121.19,68.605,1762.97,18.8641,4.9937,2.1531,68.334,2.0497,48.3,11.1131
2009-07-27,1.4269,135.61,1.9558,N/A,25.517,7.4449,15.6466,0.8653,268,3.4528,0.7024,N/A,4.1761,N/A,4.2075,10.5265,N/A,N/A,1.5237,N/A,8.801,7.327,43.8435,N/A,2.1122,1.7331,2.695,1.5433,9.7472,11.0586,14222.2,68.727,1772.48,18.7709,5.0205,2.1697,68.535,2.0545,48.465,11.0541
2009-07-24,1.4227,134.92,1.9558,N/A,25.472,7.4447,15.6466,0.867,266.59,3.4528,0.703,N/A,4.188,N/A,4.215,10.5995,N/A,N/A,1.5217,N/A,8.86,7.332,44.099,N/A,2.11,1.7413,2.6904,1.5407,9.7185,11.0259,14226.34,68.617,1775.37,18.7555,5.0214,2.1663,68.387,2.0487,48.322,11.0494
2009-07-23,1.4229,134.23,1.9558,N/A,25.625,7.4452,15.6466,0.8617,271.26,3.4528,0.703,N/A,4.25,N/A,4.235,10.7567,N/A,N/A,1.5203,N/A,8.925,7.319,44.361,N/A,2.118,1.7376,2.6957,1.5606,9.7198,11.0275,14268.07,68.94,1779.06,18.7681,5.0371,2.1579,68.426,2.0504,48.357,10.9471
2009-07-22,1.4191,132.49,1.9558,N/A,25.825,7.4458,15.6466,0.8648,271.55,3.4528,0.702,N/A,4.2548,N/A,4.2348,10.8073,N/A,N/A,1.5164,N/A,8.92,7.3362,44.2661,N/A,2.1247,1.7455,2.6989,1.5704,9.6933,10.998,14316.74,68.855,1777.34,18.8286,5.0421,2.1657,68.065,2.048,48.271,11.0069
2009-07-21,1.4223,134.1,1.9558,N/A,25.815,7.4464,15.6466,0.8653,271.3,3.4528,0.7005,N/A,4.2525,N/A,4.2368,10.8925,N/A,N/A,1.5186,N/A,8.9515,7.334,44.11,N/A,2.136,1.7438,2.701,1.5689,9.7153,11.0229,14301.78,68.896,1774.19,18.8597,5.0378,2.1647,68.161,2.0491,48.351,11.1587
2009-07-20,1.4217,134.44,1.9558,N/A,25.838,7.4462,15.6466,0.8601,272.9,3.4528,0.7004,N/A,4.298,N/A,4.239,11.0023,N/A,N/A,1.5198,N/A,9.0085,7.3352,43.98,N/A,2.1476,1.751,2.7122,1.5702,9.7118,11.0184,14202.88,68.533,1772.41,18.7878,5.035,2.1714,68.141,2.0489,48.359,11.2989
2009-07-17,1.409,132.06,1.9558,N/A,25.918,7.4453,15.6466,0.8653,274.2,3.4528,0.7,N/A,4.3355,N/A,4.2475,11.0476,N/A,N/A,1.5193,N/A,8.996,7.336,44.801,N/A,2.1525,1.7621,2.7293,1.5734,9.6259,10.9198,14340.05,68.661,1780.6,19.1765,5.0238,2.1884,67.567,2.0438,47.991,11.414
2009-07-16,1.413,132.63,1.9558,N/A,25.861,7.4456,15.6466,0.8591,272.82,3.4528,0.7005,N/A,4.29,N/A,4.2313,11.0135,N/A,N/A,1.5154,N/A,9.0015,7.327,44.9351,N/A,2.157,1.7582,2.7279,1.5787,9.6526,10.9512,14305.53,68.771,1795.45,19.1829,5.0465,2.1852,67.739,2.0501,48.13,11.4575
2009-07-15,1.4089,131.57,1.9558,N/A,25.9,7.4453,15.6466,0.8576,273.25,3.4528,0.7004,N/A,4.29,N/A,4.2165,10.9746,N/A,N/A,1.5179,N/A,9.019,7.324,44.9035,N/A,2.1625,1.7551,2.7472,1.5813,9.625,10.9194,14275.68,68.515,1797.93,19.2836,5.0206,2.178,67.5,2.046,48.01,11.4842
2009-07-14,1.3991,130.34,1.9558,N/A,26.014,7.4458,15.6466,0.85755,275.79,3.4528,0.7012,N/A,4.3557,N/A,4.2165,10.9725,N/A,N/A,1.5159,N/A,9.0355,7.332,45.189,N/A,2.154,1.7689,2.7537,1.6018,9.5599,10.8436,14284.31,68.507,1815.93,19.1327,5.0179,2.1988,67.362,2.0404,47.758,11.4694
2009-07-13,1.3975,129.03,1.9558,N/A,26.028,7.4451,15.6466,0.8678,277.96,3.4528,0.7,N/A,4.402,N/A,4.2238,11.0518,N/A,N/A,1.5133,N/A,9.07,7.331,45.89,N/A,2.1701,1.801,2.785,1.6239,9.5487,10.8308,14310.09,68.603,1831.85,19.1576,5.0338,2.2407,67.508,2.0483,47.732,11.5835
2009-07-10,1.3901,128.21,1.9558,N/A,26.03,7.4466,15.6466,0.858,277.5,3.4528,0.6993,N/A,4.374,N/A,4.216,11.0022,N/A,N/A,1.514,N/A,9.084,7.3315,45.4005,N/A,2.1636,1.794,2.8084,1.6212,9.4983,10.7736,14174.11,67.823,1786.89,19.0303,4.9731,2.225,67.026,2.0331,47.382,11.4023
2009-07-09,1.399,130.05,1.9558,N/A,25.933,7.4469,15.6466,0.8606,275,3.4528,0.6997,N/A,4.3548,N/A,4.2142,10.9785,N/A,N/A,1.5119,N/A,9.074,7.345,44.52,N/A,2.1625,1.7831,2.8025,1.6182,9.5575,10.8426,14193.23,68.145,1787.29,18.8424,4.986,2.2194,67.306,2.0408,47.669,11.333
2009-07-08,1.3901,131.02,1.9558,N/A,26.047,7.4469,15.6466,0.86495,278.1,3.4528,0.7,N/A,4.4338,N/A,4.2178,11.06,N/A,N/A,1.5162,N/A,9.077,7.343,44.125,N/A,2.1623,1.7728,2.7686,1.6206,9.4984,10.7738,14248.39,67.962,1776.14,18.701,4.9522,2.2168,67.049,2.0323,47.368,11.345
2009-07-07,1.4019,133.61,1.9558,N/A,25.882,7.4465,15.6466,0.8638,273.2,3.4528,0.6971,N/A,4.374,N/A,4.2117,10.965,N/A,N/A,1.5181,N/A,9.0565,7.3425,44.0625,N/A,2.1593,1.7484,2.7321,1.6223,9.5788,10.8648,14374.43,67.614,1784.41,18.51,4.9746,2.1996,67.591,2.042,47.794,11.1837
2009-07-06,1.3897,132.44,1.9558,N/A,25.954,7.4461,15.6466,0.8612,273.7,3.4528,0.6969,N/A,4.387,N/A,4.2083,10.9205,N/A,N/A,1.5198,N/A,9.054,7.3296,43.811,N/A,2.154,1.7605,2.7401,1.6193,9.4979,10.7704,14217.14,67.505,1762.78,18.549,4.9265,2.2175,67.069,2.0265,47.424,11.135
2009-07-03,1.4009,134.32,1.9558,N/A,25.865,7.4459,15.6466,0.85625,272.55,3.4528,0.6975,N/A,4.3525,N/A,4.2035,10.9135,N/A,N/A,1.5228,N/A,8.966,7.3208,43.7877,N/A,2.148,1.7552,2.7271,1.6203,9.5714,10.857,14274.83,67.075,1773.07,18.5339,4.9403,2.2119,67.282,2.0352,47.757,11.082
2009-07-02,1.4049,135.95,1.9558,N/A,25.755,7.446,15.6466,0.8573,268.45,3.4528,0.7005,N/A,4.3543,N/A,4.2062,10.84,N/A,N/A,1.5235,N/A,8.9375,7.2992,43.8009,N/A,2.1489,1.7525,2.7222,1.6201,9.5974,10.8879,14374.42,67.358,1783.8,18.4393,4.9452,2.2168,67.569,2.0377,47.9,10.9708
2009-07-01,1.4096,136.53,1.9558,N/A,25.77,7.4455,15.6466,0.8562,271.11,3.4528,0.7024,N/A,4.3904,N/A,4.1941,10.72,N/A,N/A,1.5241,N/A,8.98,7.2715,43.887,N/A,2.1559,1.7485,2.7367,1.6224,9.6319,10.9247,14421.33,67.513,1797.53,18.5228,4.9604,2.2017,67.623,2.0393,47.99,10.9048
2009-06-30,1.4134,135.51,1.9561,N/A,25.882,7.4473,15.6465,0.8522,271.42,3.4529,0.7036,N/A,4.452,N/A,4.2072,10.8125,N/A,N/A,1.5266,N/A,9.0148,7.2705,43.872,N/A,2.1609,1.7359,2.748,1.628,9.6542,10.954,14427.28,67.478,1802.51,18.5496,4.9681,2.1656,67.871,2.0441,48.126,10.8853
2009-06-29,1.4058,134.03,1.9558,N/A,26.02,7.4463,15.6466,0.84865,276.21,3.4528,0.7007,N/A,4.496,N/A,4.2135,10.8658,N/A,N/A,1.526,N/A,9.034,7.2801,43.8375,N/A,2.1619,1.7451,2.7209,1.6236,9.607,10.8949,14435.59,67.549,1807.3,18.5321,4.9758,2.1673,67.783,2.0444,47.846,10.9867
2009-06-26,1.4096,134.5,1.9558,N/A,25.998,7.4464,15.6466,0.8543,275.3,3.4528,0.699,N/A,4.4945,N/A,4.2174,10.9595,N/A,N/A,1.5275,N/A,9.04,7.286,43.858,N/A,2.1645,1.7457,2.721,1.6168,9.6329,10.9245,14407.13,67.802,1805.28,18.5461,4.9794,2.1795,67.921,2.0493,47.997,11.1439
2009-06-25,1.394,134.34,1.9558,N/A,26.08,7.4455,15.6466,0.8567,277.1,3.4528,0.6963,N/A,4.516,N/A,4.2232,11.0718,N/A,N/A,1.5311,N/A,9.076,7.3105,43.54,N/A,2.1691,1.7488,2.7368,1.62,9.5276,10.8037,14328.78,67.752,1794.95,18.4593,4.9292,2.187,67.111,2.0336,47.57,11.2586
2009-06-24,1.4029,133.77,1.9558,N/A,26.16,7.4447,15.6466,0.8493,277.75,3.4528,0.697,N/A,4.532,N/A,4.2268,11.026,N/A,N/A,1.5183,N/A,9.009,7.3147,43.8104,N/A,2.1829,1.7566,2.7652,1.6105,9.5857,10.8725,14564.2,68.083,1799.18,18.6351,4.9564,2.1806,67.514,2.0401,47.888,11.2993
2009-06-23,1.3978,133.49,1.9558,N/A,26.207,7.4442,15.6466,0.85735,281.2,3.4528,0.697,N/A,4.5462,N/A,4.235,11.1025,N/A,N/A,1.5031,N/A,9.099,7.2725,43.93,N/A,2.1944,1.7744,2.8152,1.6101,9.5537,10.8331,14691.82,67.867,1799.72,18.5385,4.958,2.2046,67.5,2.037,47.742,11.4724
2009-06-22,1.3858,133.02,1.9558,N/A,26.019,7.4444,15.6466,0.84255,278.62,3.4528,0.697,N/A,4.523,N/A,4.2203,11.0785,N/A,N/A,1.5074,N/A,8.986,7.2664,43.41,N/A,2.1652,1.742,2.7612,1.5871,9.4728,10.7404,14494.01,67.114,1771.4,18.6446,4.9064,2.1844,66.871,2.0214,47.335,11.2912
2009-06-19,1.3932,134.84,1.9558,N/A,26.357,7.4434,15.6466,0.84715,279.5,3.4528,0.6975,N/A,4.5138,N/A,4.2143,10.9725,N/A,N/A,1.5102,N/A,8.8995,7.278,43.4098,N/A,2.1642,1.7283,2.7325,1.5708,9.5242,10.7976,14491,66.888,1761.36,18.5714,4.9264,2.1685,67.36,2.0274,47.585,11.291
2009-06-18,1.392,133.57,1.9558,N/A,26.645,7.444,15.6466,0.8583,283.57,3.4528,0.698,N/A,4.5575,N/A,4.2319,10.966,N/A,N/A,1.5013,N/A,8.8825,7.292,43.4455,N/A,2.1822,1.7528,2.7519,1.5758,9.5139,10.7885,14310.78,66.969,1761.44,18.6946,4.9284,2.1923,67.322,2.0292,47.533,11.348
2009-06-17,1.384,133.28,1.9558,N/A,26.695,7.4447,15.6466,0.8522,283.8,3.4528,0.6985,N/A,4.5283,N/A,4.2323,10.8932,N/A,N/A,1.5096,N/A,8.918,7.278,43.324,N/A,2.1575,1.7528,2.7427,1.5794,9.463,10.7263,14223.55,66.418,1737.55,18.6785,4.8904,2.2077,66.845,2.0196,47.302,11.1715
2009-06-16,1.389,134.78,1.9558,N/A,26.773,7.4446,15.6466,0.8437,280.08,3.4528,0.7,N/A,4.5305,N/A,4.2338,10.8595,N/A,N/A,1.507,N/A,8.917,7.2676,43.2647,N/A,2.1435,1.7324,2.6887,1.5612,9.4926,10.765,14202.52,66.116,1742.77,18.5015,4.8893,2.1809,66.921,2.0233,47.372,11.1064
2009-06-15,1.385,136.08,1.9558,N/A,26.839,7.4465,15.6466,0.8472,280.4,3.4528,0.7035,N/A,4.526,N/A,4.22,10.8345,N/A,N/A,1.511,N/A,8.9055,7.235,43.2745,N/A,2.1438,1.7285,2.6851,1.569,9.4684,10.7344,14090.25,66.085,1742.1,18.6982,4.8871,2.1953,67.054,2.019,47.353,11.1603
2009-06-12,1.4004,137.55,1.9558,N/A,26.655,7.4457,15.6466,0.8538,277.81,3.4528,0.6966,N/A,4.4791,N/A,4.2001,10.7555,N/A,N/A,1.5099,N/A,8.8845,7.2582,43.3717,N/A,2.1532,1.7255,2.7099,1.5708,9.5701,10.8543,14138.5,66.664,1750.32,18.7584,4.9091,2.1893,66.418,2.0338,47.768,11.2452
2009-06-11,1.3969,137.39,1.9558,N/A,26.745,7.4464,15.6466,0.8507,280.2,3.4528,0.6975,N/A,4.4815,N/A,4.197,10.8025,N/A,N/A,1.512,N/A,8.914,7.26,43.263,N/A,2.16,1.7209,2.725,1.5428,9.5475,10.8276,14150.14,66.513,1758.01,19.0474,4.8996,2.1835,66.746,2.0296,47.676,11.258
2009-06-10,1.4102,138.03,1.9558,N/A,26.748,7.4462,15.6466,0.8583,278.17,3.4528,0.6995,N/A,4.4645,N/A,4.197,10.7296,N/A,N/A,1.5158,N/A,8.843,7.2639,43.632,N/A,2.1698,1.7387,2.7136,1.55,9.6365,10.9307,14109.8,66.745,1771.6,19.1153,4.9294,2.2257,66.846,2.0431,48.01,11.3326
2009-06-09,1.3959,136.8,1.9558,N/A,26.796,7.4456,15.6466,0.8632,280.13,3.4528,0.6995,N/A,4.477,N/A,4.2015,10.7995,N/A,N/A,1.5158,N/A,8.9135,7.304,43.5033,N/A,2.1656,1.7571,2.7084,1.5402,9.5415,10.8202,14066.46,66.291,1765.04,18.6965,4.9226,2.2385,66.302,2.0357,47.733,11.3584
2009-06-08,1.3866,136.53,1.9558,N/A,27,7.4465,15.6466,0.8709,287.19,3.4528,0.706,N/A,4.5563,N/A,4.222,10.8925,N/A,N/A,1.5166,N/A,8.936,7.3164,43.5215,N/A,2.1594,1.759,2.7388,1.5548,9.4803,10.7491,13973.65,65.94,1731.15,18.5345,4.8829,2.2337,65.877,2.023,47.664,11.3459
2009-06-05,1.4177,137.48,1.9558,N/A,27.003,7.4472,15.6466,0.8792,289.1,3.4528,0.7094,N/A,4.542,N/A,4.2185,10.925,N/A,N/A,1.5191,N/A,8.97,7.355,43.5789,N/A,2.1834,1.7606,2.7345,1.5657,9.6871,10.9887,14078.75,66.791,1768.65,18.7066,4.9556,2.2263,67.016,2.053,48.464,11.4189
2009-06-04,1.4095,136.32,1.9558,N/A,26.931,7.4479,15.6466,0.8689,287.1,3.4528,0.7093,N/A,4.5193,N/A,4.2145,10.8115,N/A,N/A,1.5126,N/A,8.9055,7.358,43.644,N/A,2.1784,1.7732,2.7713,1.5694,9.6313,10.9257,14218.04,66.535,1757.87,18.838,4.922,2.248,66.481,2.04,48.141,11.3902
2009-06-03,1.4207,136.33,1.9558,N/A,26.816,7.4463,15.6466,0.8597,282.9,3.4528,0.7093,N/A,4.4998,N/A,4.1936,10.7766,N/A,N/A,1.5175,N/A,8.921,7.3396,43.6217,N/A,2.1748,1.7414,2.7466,1.5459,9.7044,11.0125,14378.47,66.858,1755.81,18.7632,4.9504,2.2013,66.967,2.0462,48.368,11.4022
2009-06-02,1.4238,136.09,1.9558,N/A,26.83,7.4456,15.6466,0.8652,281.7,3.4528,0.7095,N/A,4.4877,N/A,4.186,10.6375,N/A,N/A,1.5137,N/A,8.7725,7.3383,43.5755,N/A,2.1779,1.7443,2.7677,1.5433,9.7261,11.0373,14609.18,66.942,1758.24,18.8725,4.9676,2.1767,67.291,2.048,48.58,11.481
2009-06-01,1.422,134.89,1.9558,N/A,26.783,7.4457,15.6466,0.868,280.73,3.4528,0.7093,N/A,4.462,N/A,4.1831,10.5965,N/A,N/A,1.514,N/A,8.81,7.352,43.5185,N/A,2.1719,1.7552,2.7752,1.5397,9.7073,11.0224,14548.56,66.781,1771.36,18.6033,4.9365,2.1916,66.779,2.0455,48.49,11.3333
2009-05-29,1.4098,135.22,1.9558,N/A,26.825,7.4453,15.6466,0.8729,282.48,3.4528,0.7093,N/A,4.4762,N/A,4.1825,10.6678,N/A,N/A,1.5128,N/A,8.8785,7.35,43.4455,N/A,2.1737,1.7671,2.832,1.5501,9.6263,10.9273,14539.26,66.426,1764.04,18.434,4.9167,2.2135,66.516,2.035,48.377,11.2413
2009-05-28,1.3856,134.38,1.9558,N/A,26.761,7.4445,15.6466,0.87,284.75,3.4528,0.7093,N/A,4.491,N/A,4.1975,10.7353,N/A,N/A,1.5117,N/A,8.9615,7.3305,43.3105,N/A,2.1775,1.7753,2.8136,1.5544,9.461,10.7427,14306.32,65.968,1736.18,18.3176,4.8669,2.2223,65.504,2.0146,47.685,11.2268
2009-05-27,1.3901,132.48,1.9558,N/A,26.725,7.4442,15.6466,0.8706,282.85,3.4528,0.7091,N/A,4.4363,N/A,4.1833,10.654,N/A,N/A,1.5135,N/A,8.871,7.3055,43.3886,N/A,2.1844,1.7773,2.7991,1.5536,9.4917,10.777,14441.13,66.266,1759.31,18.3082,4.8702,2.2501,65.698,2.0188,47.799,11.5155
2009-05-26,1.3908,132.06,1.9558,N/A,26.699,7.4453,15.6466,0.876,282.43,3.4528,0.7091,N/A,4.4235,N/A,4.1795,10.5545,N/A,N/A,1.5144,N/A,8.951,7.2899,43.6023,N/A,2.1709,1.7949,2.8318,1.5698,9.5,10.7809,14279.65,66.564,1750.97,18.3412,4.8852,2.2622,65.721,2.0205,47.962,11.6426
2009-05-25,1.401,133.22,1.9558,N/A,26.683,7.4463,15.6466,0.8803,280.6,3.4528,0.709,N/A,4.414,N/A,4.171,10.472,N/A,N/A,1.5178,N/A,8.862,7.2929,43.4875,N/A,2.1672,1.7924,2.8322,1.5777,9.5601,10.8595,14286.69,66.274,1743.9,18.4372,4.8881,2.2652,65.674,2.0251,48.17,11.664
2009-05-22,1.3972,131.41,1.9558,N/A,26.708,7.4458,15.6466,0.8781,278.39,3.4528,0.709,N/A,4.3843,N/A,4.1765,10.48,N/A,N/A,1.5217,N/A,8.875,7.319,43.5016,N/A,2.1468,1.7832,2.8254,1.5744,9.5334,10.831,14289.74,65.822,1737.38,18.3767,4.8769,2.2555,65.613,2.0157,47.973,11.5862
2009-05-21,1.3771,130.84,1.9558,N/A,26.727,7.4458,15.6466,0.879,278.43,3.4528,0.709,N/A,4.396,N/A,4.1695,10.4476,N/A,N/A,1.5174,N/A,8.8382,7.3165,43.3869,N/A,2.1173,1.7861,2.8034,1.5754,9.3983,10.6757,14284.74,65.1093,1719.54,17.9932,4.8605,2.2779,65.059,2.0085,47.352,11.6269
